IDMEDIDOR;FECHA;MINIMA;MINIMA2;MAXIMA
2058;2007-08-27 00:00:00;-7,8;-1,4;22,8
2058;2007-08-28 00:00:00;2;4,2;16,2
2058;2007-08-29 00:00:00;-10,8;-6,2;17,1
2058;2007-08-30 00:00:00;-6;-2,8;18,5
2058;2007-08-31 00:00:00;-2,9;0,8;23,8
2058;2007-09-01 00:00:00;-0,8;2,6;25,5
2058;2007-09-02 00:00:00;0;5;25
2058;2007-09-03 00:00:00;4,8;9,4;25,2
2058;2007-09-04 00:00:00;5;9,2;20,6
2058;2007-09-05 00:00:00;-6,2;-0,7;23,4
2058;2007-09-06 00:00:00;-1;2,4;25
2058;2007-09-07 00:00:00;6;10;27
2058;2007-09-08 00:00:00;14;16;30,3
2058;2007-09-09 00:00:00;14,4;15,8;22,5
2058;2007-09-10 00:00:00;9,8;11,8;21
2058;2007-09-11 00:00:00;-2;3,4;22,2
2058;2007-09-12 00:00:00;9,2;10,8;13
2058;2007-09-13 00:00:00;8,3;9;11,7
2058;2007-09-14 00:00:00;8;10,6;11,4
2058;2007-08-26 00:00:00;-4,5;0,4;14,9
2058;2007-08-25 00:00:00;1,2;3,8;9,5
2058;2007-08-24 00:00:00;-5,8;0,2;12,4
2058;2007-08-23 00:00:00;-4,8;-1;18,8
2058;2007-08-22 00:00:00;-6,8;-1,9;20,5
2058;2007-08-21 00:00:00;-4,8;-2,3;18,9
2058;2007-08-20 00:00:00;-9,4;-4,8;14,9
2058;2007-08-19 00:00:00;2,2;3,4;9
2058;2007-08-18 00:00:00;-9,6;-5;8,6
2058;2007-08-17 00:00:00;-12,8;-8,3;8,6
2058;2007-08-16 00:00:00;-1;1,2;11,5
2058;2007-08-15 00:00:00;-9,8;-5;15,3
2058;2007-08-14 00:00:00;0,6;4,8;18,9
2058;2007-08-13 00:00:00;-7;-2,1;19,8
2058;2007-08-12 00:00:00;-0,4;4,2;17,2
2058;2007-08-11 00:00:00;-9,7;-3,4;17,9
2058;2007-08-10 00:00:00;-3,8;-1,2;11,2
2058;2007-08-09 00:00:00;2,9;3,5;4,7
2058;2007-08-08 00:00:00;-6,3;-1,5;18,5
2058;2007-08-07 00:00:00;-6;1,8;18,5
2058;2007-08-06 00:00:00;-11;-7,1;15,3
2058;2007-08-05 00:00:00;-8;-2,7;11,9
2058;2007-08-04 00:00:00;-13,8;-6,4;12,8
2058;2007-08-03 00:00:00;-11,2;-7,2;9,8
2058;2007-08-02 00:00:00;-8,8;-3,2;7,5
2058;2007-08-01 00:00:00;2;3,1;10,5
2058;2007-07-31 00:00:00;-4;-0,2;13,5
2058;2007-07-30 00:00:00;-7,5;-3,9;17,2
2058;2007-07-29 00:00:00;-5,6;-2,8;13
2058;2007-07-28 00:00:00;-16,6;-8,8;11,2
2058;2007-07-27 00:00:00;-11,4;-5,2;9,5
2058;2007-07-26 00:00:00;-4,4;2,3;20
2058;2007-07-25 00:00:00;1,4;4;16,7
2058;2007-07-24 00:00:00;-12,7;-5,3;11
2058;2007-07-23 00:00:00;-7;-1,5;9,5
2058;2007-07-22 00:00:00;-4,2;1,6;13,3
2058;2007-07-21 00:00:00;-1,5;3,8;15,2
2058;2007-07-20 00:00:00;-8,7;-0,5;16,8
2058;2007-07-19 00:00:00;4,3;7,5;21,3
2058;2007-07-18 00:00:00;-2,4;2,1;19,8
2058;2007-07-17 00:00:00;2,4;5,3;18
2058;2007-07-16 00:00:00;-10,8;-5,2;14,4
2058;2007-07-15 00:00:00;-11,4;-5,4;14,5
2058;2007-07-14 00:00:00;-11,2;-8,2;14,1
2058;2007-07-13 00:00:00;-6,6;-2,4;5,3
2058;2007-07-12 00:00:00;-12,2;-8,2;12,4
2058;2007-07-11 00:00:00;-16,8;-10,8;13
2058;2007-07-10 00:00:00;-18,8;-12;10,6
2058;2007-07-09 00:00:00;-19,7;-13,2;6,5
2058;2007-07-08 00:00:00;-4,9;-3,4;3,5
2058;2007-07-07 00:00:00;-10,2;-6,4;10,2
2058;2007-07-06 00:00:00;-11;-5,2;15,4
2058;2007-07-05 00:00:00;-0,8;1,8;17,6
2058;2007-07-04 00:00:00;-4,8;-0,8;19,4
2058;2007-07-03 00:00:00;5,3;6,2;10,4
2058;2007-07-02 00:00:00;4,9;5,9;8,2
2058;2007-07-01 00:00:00;-0,8;0,2;8,8
2058;2007-06-30 00:00:00;-9,6;-4,3;14,5
2058;2007-06-29 00:00:00;-2,2;2,2;17
2058;2007-06-28 00:00:00;-5;-1,3;20,8
2058;2007-06-27 00:00:00;-11,2;-6;18
2058;2007-06-26 00:00:00;-9,8;-5,2;17,5
2058;2007-06-25 00:00:00;-8,2;-2,6;16,6
2058;2007-06-24 00:00:00;-11,3;-3,9;15,5
2058;2007-06-23 00:00:00;-4,4;0,5;11,5
2058;2007-06-22 00:00:00;-9,5;-4,8;15,7
2058;2007-06-21 00:00:00;-10,4;-4,8;16,5
2058;2007-06-20 00:00:00;-5,2;-3;15,5
2058;2007-06-19 00:00:00;-7,5;-3,8;11,7
2058;2007-06-18 00:00:00;-12;-7,8;10,6
2058;2007-06-17 00:00:00;-8,2;-5,6;11
2058;2007-06-16 00:00:00;-7,6;-2;13,6
2058;2007-06-15 00:00:00;-0,8;0,5;11,3
2058;2007-06-14 00:00:00;1,5;2,7;4,8
2058;2007-06-13 00:00:00;-1,2;4;9,3
2058;2007-06-12 00:00:00;-7,8;-4;12,3
2058;2007-06-11 00:00:00;-11;-7,2;15,2
2058;2007-06-10 00:00:00;-9,8;-4,6;17,8
2058;2007-06-09 00:00:00;-9,4;-4,5;17,8
2058;2007-06-08 00:00:00;-4,2;-0,5;13,2
2058;2007-06-07 00:00:00;-10,6;-4;19,1
2058;2007-06-06 00:00:00;-8,4;-4,6;20,4
2058;2007-06-05 00:00:00;-7,8;-2;21
2058;2007-06-04 00:00:00;-9;-3,6;22,3
2058;2007-06-03 00:00:00;-4,3;1,2;19,5
2058;2007-06-02 00:00:00;-2,8;2,5;18,7
2058;2007-06-01 00:00:00;-3,2;2,2;16,7
2058;2007-05-31 00:00:00;-4;-2;13,4
2058;2007-05-30 00:00:00;-10;-6,8;10
2058;2007-05-29 00:00:00;-16;-10,5;9,5
2058;2007-05-28 00:00:00;-12,2;-6,2;8,4
2058;2007-05-27 00:00:00;-4,8;-0,4;9,2
2058;2007-05-26 00:00:00;-7,6;-1,5;15,8
2058;2007-05-25 00:00:00;-2,2;0,3;21,6
2058;2007-05-24 00:00:00;-8,8;-3,5;19
2058;2007-05-23 00:00:00;-5,2;-0,5;17,6
2058;2007-05-22 00:00:00;-8,2;-3;16,5
2058;2007-05-21 00:00:00;-3,8;3;16
2058;2007-05-20 00:00:00;0;4,2;21,6
2058;2007-05-19 00:00:00;-3,4;3,3;22
2058;2007-05-18 00:00:00;-6,4;-0,5;21
2058;2007-05-17 00:00:00;-5,8;0;19,3
2058;2007-05-16 00:00:00;-6,3;1;15,5
2058;2007-05-15 00:00:00;5,8;9,2;14,5
2058;2007-05-14 00:00:00;3;5,8;17,3
2058;2007-05-13 00:00:00;-4;0,7;17,5
2058;2007-05-12 00:00:00;-9,8;-5,4;13,8
2058;2007-05-11 00:00:00;-1,4;1,5;15,7
2058;2007-05-10 00:00:00;-0,8;3;17,9
2058;2007-05-09 00:00:00;-8,4;-3,2;15,8
2058;2007-05-08 00:00:00;-10,4;-5,4;14,3
2058;2007-05-07 00:00:00;-10,8;-5,5;13,9
2058;2007-05-06 00:00:00;-1,2;3,2;13,1
2058;2007-05-05 00:00:00;1,4;4,8;17,3
2058;2007-05-04 00:00:00;14;14,3;17,8
2058;2007-05-03 00:00:00;11,2;12;16,5
2058;2007-05-02 00:00:00;10,2;11;19,7
2058;2007-05-01 00:00:00;5,3;10,2;18,7
2058;2007-04-30 00:00:00;3,5;5,7;23
2058;2007-04-29 00:00:00;4,2;6,5;23,5
2058;2007-04-28 00:00:00;2,7;5;22,4
2058;2007-04-27 00:00:00;-3,2;1;20,8
2058;2007-04-26 00:00:00;-4,5;-0,3;18,6
2058;2007-04-25 00:00:00;-5,8;-1,3;19,5
2058;2007-04-24 00:00:00;1,4;5,5;16,5
2058;2007-04-23 00:00:00;3,8;7,7;19,2
2058;2007-04-22 00:00:00;8,6;11;13,6
2058;2007-04-21 00:00:00;-2,8;0,7;16,6
2058;2007-04-20 00:00:00;2,2;5,5;18,6
2058;2007-04-19 00:00:00;19;21,2;21,4
2058;2007-04-18 00:00:00;16,2;17,3;32,6
2058;2007-04-17 00:00:00;18,4;20;26,7
2058;2007-04-16 00:00:00;11,5;14,3;25,5
2058;2007-04-15 00:00:00;0,6;5,6;26
2058;2007-04-14 00:00:00;8,6;12;24,2
2058;2007-04-13 00:00:00;5,3;8,9;25,5
2058;2007-04-12 00:00:00;-2,4;3,8;21,2
2058;2007-04-11 00:00:00;8,2;10;20,7
2058;2007-04-10 00:00:00;3,8;7,2;18,9
2058;2007-04-09 00:00:00;6,4;8,8;23,5
2058;2007-04-08 00:00:00;5;7,4;20,6
2058;2007-04-07 00:00:00;4,4;9,2;25,5
2058;2007-04-06 00:00:00;13,2;15,9;24,5
2058;2007-04-05 00:00:00;5,8;10,8;26,5
2058;2007-04-04 00:00:00;3,6;7,2;28
2058;2007-04-03 00:00:00;2,8;7,6;28,5
2058;2007-04-02 00:00:00;6,4;8,9;26,5
2058;2007-04-01 00:00:00;10,8;12,7;17,5
2058;2007-03-31 00:00:00;11;12,3;21,4
2058;2007-03-30 00:00:00;15,8;16;19,3
2058;2007-03-29 00:00:00;17,2;17,8;21,6
2058;2007-03-28 00:00:00;10,8;12,5;25,6
2058;2007-03-27 00:00:00;10,9;11,8;22,2
2058;2007-03-26 00:00:00;5,6;8,8;26,9
2058;2007-03-25 00:00:00;13,2;14,6;27
2058;2007-03-24 00:00:00;8,4;11,6;26,2
2058;2007-03-23 00:00:00;7,6;10,5;25,6
2058;2007-03-22 00:00:00;16;16,2;18,5
2058;2007-03-21 00:00:00;13,2;15;31
2058;2007-03-20 00:00:00;12,8;15;31
2058;2007-03-19 00:00:00;9,2;13;30,2
2058;2007-03-18 00:00:00;8;12,5;18,5
2058;2007-03-17 00:00:00;6,2;9,6;25
2058;2007-03-16 00:00:00;13;14;20
2058;2007-03-15 00:00:00;11;12,6;27,6
2058;2007-03-14 00:00:00;14,6;16,2;27,6
2058;2007-03-13 00:00:00;11,2;14,3;31,5
2058;2007-03-12 00:00:00;11,8;15,5;29
2058;2007-03-11 00:00:00;11,3;13,5;32,2
2058;2007-03-10 00:00:00;3,9;7,7;25
2058;2007-03-09 00:00:00;8,8;11,4;24
2058;2007-03-08 00:00:00;16,8;17,2;24
2058;2007-03-07 00:00:00;14;15,2;22,5
2058;2007-03-06 00:00:00;11,2;15,2;32,3
2058;2007-03-05 00:00:00;10,8;13;32
2058;2007-03-04 00:00:00;11,2;13,3;21,5
2058;2007-03-03 00:00:00;6,6;9,4;22,7
2058;2007-03-02 00:00:00;2,2;7;25
2058;2007-03-01 00:00:00;10,9;12,7;21,6
2058;2007-02-28 00:00:00;9,8;11,5;26,2
2058;2007-02-27 00:00:00;8,8;10,8;26
2058;2007-02-26 00:00:00;11,8;14,5;23
2058;2007-02-25 00:00:00;18,8;20,4;36,8
2058;2007-02-24 00:00:00;10;12,6;32,5
2058;2007-02-23 00:00:00;11,2;13,8;25,6
2058;2007-02-22 00:00:00;6,4;10,4;27,3
2058;2007-02-21 00:00:00;9;11,8;17,9
2058;2007-02-20 00:00:00;9,2;11,2;21
2058;2007-02-19 00:00:00;7,3;12,3;26,2
2058;2007-02-18 00:00:00;5,6;7,7;28
2058;2007-02-17 00:00:00;4;7;23,5
2058;2007-02-16 00:00:00;9;10,6;18,8
2058;2007-02-15 00:00:00;16,2;18;32,5
2058;2007-02-14 00:00:00;17,7;18,1;29,6
2058;2007-02-13 00:00:00;15,8;18;33,2
2058;2007-02-12 00:00:00;16,9;17,6;30,5
2058;2007-02-11 00:00:00;11;12,2;30
2058;2007-02-10 00:00:00;11,2;14,5;31
2058;2007-02-09 00:00:00;11,2;14;28,5
2058;2007-02-08 00:00:00;2,8;8,5;23,4
2058;2007-02-07 00:00:00;1,8;7;26,7
2058;2007-02-06 00:00:00;19;23;29,5
2058;2007-02-05 00:00:00;11,8;15;34
2058;2007-02-04 00:00:00;17;18,6;30,5
2058;2007-02-03 00:00:00;18,8;21,2;32,5
2058;2007-02-02 00:00:00;14,2;18,6;38,5
2058;2007-02-01 00:00:00;13,6;17;36,8
2058;2007-01-31 00:00:00;15;17,4;32,6
2058;2007-01-30 00:00:00;11,8;14,6;30,7
2058;2007-01-29 00:00:00;16,4;17;25,7
2058;2007-01-28 00:00:00;12,6;15,2;33
2058;2007-01-27 00:00:00;12,1;15,9;33,5
2058;2007-01-26 00:00:00;16,4;17,5;29,3
2058;2007-01-25 00:00:00;19,4;21;32,5
2058;2007-01-24 00:00:00;15;17,8;32
2058;2007-01-23 00:00:00;17,5;18,5;30,7
2058;2007-01-22 00:00:00;19,2;20,4;31,2
2058;2007-01-21 00:00:00;13;26,3;32,5
2058;2007-01-20 00:00:00;13;15;32,6
2058;2007-01-19 00:00:00;17;19,5;34
2058;2007-01-18 00:00:00;12,5;16,6;34,1
2058;2007-01-17 00:00:00;16,8;19,2;38,3
2058;2007-01-16 00:00:00;10,9;13;33,2
2058;2007-01-15 00:00:00;6,7;11,7;31
2058;2007-01-14 00:00:00;3,4;7,2;28
2058;2007-01-13 00:00:00;9,8;16,5;26,5
2058;2007-01-12 00:00:00;17,8;19;35,5
2058;2007-01-11 00:00:00;13;14,4;32,5
2058;2007-01-10 00:00:00;14,6;17,5;30,5
2058;2007-01-09 00:00:00;21,6;22,4;36,5
2058;2007-01-08 00:00:00;13,2;15,2;33,2
2058;2007-01-07 00:00:00;14,6;15,7;28,8
2058;2007-01-06 00:00:00;16;16,5;18,6
2058;2007-01-05 00:00:00;10;11,6;27,5
2058;2007-01-04 00:00:00;15;18,2;35,5
2058;2007-01-03 00:00:00;10,8;16;32
2058;2007-01-02 00:00:00;10;12,6;31
2058;2007-09-15 00:00:00;6;6,8;11
2058;2007-09-16 00:00:00;6,6;7,2;10,8
2058;2007-09-17 00:00:00;7,6;8;10,3
2058;2007-09-18 00:00:00;8,2;9,2;16,5
2058;2007-09-19 00:00:00;-3,2;2,8;19,2
2058;2007-09-20 00:00:00;4,4;7,6;19,3
2058;2007-09-21 00:00:00;1,8;6,2;19,8
2058;2007-09-22 00:00:00;0,2;2,5;12,8
2058;2007-09-23 00:00:00;-5,7;-1;15,2
2058;2007-09-24 00:00:00;-7,4;-1,8;17,8
2058;2007-09-25 00:00:00;-2,8;2,2;20
2058;2007-09-26 00:00:00;1,1;4,5;19,3
2058;2007-09-27 00:00:00;-2,2;2,4;24
2058;2007-09-28 00:00:00;1,2;7;26,8
2058;2007-09-29 00:00:00;6,4;11;27,4
2058;2007-09-30 00:00:00;10;12,2;29,5
2058;2007-10-01 00:00:00;13,5;16,5;18
2058;2007-10-02 00:00:00;2,2;6,6;26
2058;2007-10-03 00:00:00;2;6,4;26,5
2058;2007-10-04 00:00:00;6,4;10,4;26
2058;2007-10-05 00:00:00;9,8;11,8;16,2
2058;2007-10-06 00:00:00;1,2;6,8;18,5
2058;2007-10-07 00:00:00;-2,6;3,1;17,9
2058;2007-10-08 00:00:00;8;10;17,8
2058;2007-10-09 00:00:00;10,8;11,2;16
2058;2007-10-10 00:00:00;7,2;9,2;14,5
2058;2007-10-11 00:00:00;6;7,2;11,4
2058;2007-10-12 00:00:00;7,2;8;17
2058;2007-10-13 00:00:00;-0,6;5,4;20,5
2058;2007-10-14 00:00:00;6,4;9,2;17,3
2058;2007-10-15 00:00:00;9,2;11,2;21,5
2058;2007-10-16 00:00:00;0,2;6;26,9
2058;2007-10-17 00:00:00;5,5;12;24,3
2058;2007-10-18 00:00:00;2,1;7,7;25
2058;2007-10-19 00:00:00;8,2;13,2;26,5
2058;2007-10-20 00:00:00;0,4;7,2;24,8
2058;2007-10-21 00:00:00;0;6,4;26,5
2058;2007-10-22 00:00:00;6,4;11;27,2
2058;2007-10-23 00:00:00;6,2;10,8;29,2
2058;2007-10-24 00:00:00;13;15,8;30,5
2058;2007-10-25 00:00:00;13;14,8;26,6
2058;2007-10-26 00:00:00;0,6;7,3;30,6
2058;2007-10-27 00:00:00;-1,2;5,8;25
2058;2007-10-28 00:00:00;2,6;7,8;25
2058;2007-10-29 00:00:00;1,8;7,8;25,5
2058;2007-10-30 00:00:00;8,8;12,8;25
2058;2007-10-31 00:00:00;9,2;11,7;21,6
2058;2007-11-01 00:00:00;-2,7;3,3;27,4
2058;2007-11-02 00:00:00;2,2;8,2;29,5
2058;2007-11-03 00:00:00;5,3;13,3;22,3
2058;2007-11-04 00:00:00;-6,2;-1;23
2058;2007-11-05 00:00:00;9,2;12;26,5
2058;2007-11-06 00:00:00;-2,8;3,4;31,1
2058;2007-11-07 00:00:00;9,8;13,2;27,8
2058;2007-11-08 00:00:00;5,4;9,7;30
2058;2007-11-09 00:00:00;9,2;10,8;14,4
2058;2007-11-10 00:00:00;3,2;8;17,3
2058;2007-11-11 00:00:00;-3,2;1,8;21,2
2058;2007-11-12 00:00:00;-1,8;5;22
2058;2007-11-13 00:00:00;-0,2;4,7;21,7
2058;2007-11-14 00:00:00;-1,4;2,2;16,5
2058;2007-11-15 00:00:00;-0,9;3,3;22
2058;2007-11-16 00:00:00;8,2;11,8;28
2058;2007-11-17 00:00:00;8,8;13;26,5
2058;2007-11-18 00:00:00;2,8;8,8;28,1
2058;2007-11-19 00:00:00;4,6;10,6;27,7
2058;2007-11-20 00:00:00;4,8;10,8;31,6
2058;2007-11-21 00:00:00;12,5;17,2;25,2
2058;2007-11-22 00:00:00;15,2;16;19,2
2058;2007-11-23 00:00:00;4,8;6,7;16
2058;2007-11-24 00:00:00;-3,1;1,5;20
2058;2007-11-25 00:00:00;5,2;9;29,6
2058;2007-11-26 00:00:00;4,4;9,2;31,4
2058;2007-11-27 00:00:00;14,4;19;28,7
2058;2007-11-28 00:00:00;13,3;15;33,5
2058;2007-11-29 00:00:00;14;14,2;33,5
2058;2007-11-30 00:00:00;18,5;20,5;32,3
2058;2007-12-01 00:00:00;16,8;18;21,4
2058;2007-12-02 00:00:00;1,2;7;29,5
2058;2007-12-03 00:00:00;6,2;11,8;33,5
2058;2007-12-04 00:00:00;10,8;11,4;23,7
2058;2007-12-05 00:00:00;0,3;6,5;28
2058;2007-12-06 00:00:00;11,8;16,8;27
2058;2007-12-07 00:00:00;6;11,8;30,2
2058;2007-12-08 00:00:00;8,4;14,7;24
2058;2007-12-09 00:00:00;3,5;9,6;21,7
2058;2007-12-10 00:00:00;9,2;11,8;24,1
2058;2007-12-11 00:00:00;1,8;8;30,2
2058;2007-12-12 00:00:00;14,2;16,8;34,6
2058;2007-12-13 00:00:00;16,8;18,8;25,2
2058;2007-12-14 00:00:00;11,8;13,2;25,8
2058;2007-12-15 00:00:00;3,8;8,2;26
2058;2007-12-16 00:00:00;7,2;10,2;27,7
2058;2007-12-17 00:00:00;10;11,9;34
2058;2007-12-18 00:00:00;11,2;14,2;31,1
2058;2007-12-19 00:00:00;10,9;14,1;34,3
2058;2007-12-20 00:00:00;17,4;20,4;36,5
2058;2007-12-21 00:00:00;12,2;15,3;30,5
2058;2007-12-22 00:00:00;4,6;8,1;28
2058;2007-12-23 00:00:00;15;12,3;31
2058;2007-12-24 00:00:00;13,2;15;28,9
2058;2007-12-25 00:00:00;12,8;16;30,2
2058;2007-12-26 00:00:00;12,8;15,5;31,5
2058;2007-12-27 00:00:00;13,8;17;31,3
2058;2007-12-28 00:00:00;15,9;17,5;32,6
2058;2007-12-29 00:00:00;18,2;19,1;35,5
2058;2007-12-30 00:00:00;13,2;17,5;33,7
2058;2007-12-31 00:00:00;15,2;18,4;32,9
2058;2008-01-01 00:00:00;13,5;17,1;37,2
2058;2008-01-02 00:00:00;19,5;22;36,6
2058;2008-01-03 00:00:00;11,2;15,8;29,2
2058;2008-01-04 00:00:00;8,5;11;28,4
2058;2008-01-05 00:00:00;11;14,1;32,9
2058;2008-01-06 00:00:00;19,1;21,8;34,8
2058;2008-01-07 00:00:00;16,5;19,1;35
2058;2008-01-08 00:00:00;12,4;16,1;32,5
2058;2008-01-09 00:00:00;13,5;16,8;34,3
2058;2008-01-10 00:00:00;13,5;15,6;24
2058;2008-01-11 00:00:00;0,6;4,8;26,6
2058;2008-01-12 00:00:00;7,1;10,8;31
2058;2008-01-13 00:00:00;15,4;17,6;32,1
2058;2008-01-14 00:00:00;12;16;35,4
2058;2008-01-15 00:00:00;18,1;21,2;34,3
2058;2008-01-16 00:00:00;12;14,7;26,8
2058;2008-01-17 00:00:00;4,7;11,3;31,5
2058;2008-01-18 00:00:00;15,3;17;29,5
2058;2008-01-19 00:00:00;10;13,2;30,1
2058;2008-01-20 00:00:00;8,5;12,7;33
2058;2008-01-21 00:00:00;16,9;19,8;28,6
2058;2008-01-22 00:00:00;13,2;14,8;21,2
2058;2008-01-23 00:00:00;13,2;15,4;28,1
2058;2008-01-24 00:00:00;15,5;17,8;30,5
2058;2008-01-25 00:00:00;16,8;18,8;28,2
2058;2008-01-26 00:00:00;18;18,8;22,1
2058;2008-01-27 00:00:00;17,2;18,3;22,5
2058;2008-01-28 00:00:00;17,8;18,8;25,2
2058;2008-01-29 00:00:00;18,2;18,6;24,1
2058;2008-01-30 00:00:00;14,8;16,1;25,8
2058;2008-01-31 00:00:00;13,6;15,4;27,1
2058;2008-02-01 00:00:00;13,1;16,8;30,5
2058;2008-05-10 00:00:00;-1,1;3,1;23,7
2058;2008-05-11 00:00:00;2,5;4,8;22,6
2058;2008-05-12 00:00:00;-0,3;4,2;24,8
2058;2008-05-13 00:00:00;3;6,2;25
2058;2008-05-14 00:00:00;-2,2;4,2;27
2058;2008-05-15 00:00:00;-0,9;5,2;25,7
2058;2008-05-16 00:00:00;5,5;7,8;18,1
2058;2008-05-17 00:00:00;7,2;10,6;24,8
2058;2008-05-18 00:00:00;5;8,3;24,1
2058;2008-05-19 00:00:00;6,1;12,5;23,2
2058;2008-05-20 00:00:00;5;7,8;17,2
2058;2008-05-21 00:00:00;12;13;22,5
2058;2008-05-22 00:00:00;3,6;7,8;20,8
2058;2008-05-23 00:00:00;6,8;10,8;19,8
2058;2008-05-24 00:00:00;-7,5;-0,3;16,8
2058;2008-05-25 00:00:00;-10;-3;15
2058;2008-05-26 00:00:00;6;7;11,2
2058;2008-05-27 00:00:00;7;8,6;9,5
2058;2008-05-28 00:00:00;-0,4;1,4;7,1
2058;2008-05-29 00:00:00;-14;-6,8;9
2058;2008-05-30 00:00:00;-13,1;-8,1;10,7
2058;2008-05-31 00:00:00;-11;-4,8;12,5
2058;2008-06-01 00:00:00;-10,6;-4,2;12,8
2058;2008-06-02 00:00:00;-8;-3;15,5
2058;2008-06-03 00:00:00;-4,1;0,2;10,9
2058;2008-06-04 00:00:00;2,6;6,8;14,2
2058;2008-06-05 00:00:00;-1,8;2,1;19,1
2058;2008-06-06 00:00:00;-6,5;1,8;17,5
2058;2008-06-07 00:00:00;1,2;6,3;19,9
2058;2008-06-08 00:00:00;-5,5;-0,8;15
2058;2008-06-09 00:00:00;-7,3;-0,5;14,9
2058;2008-06-10 00:00:00;-8;-1;20,5
2058;2008-06-11 00:00:00;-6,3;0,7;18
2058;2008-06-12 00:00:00;-9,5;-3,4;17,2
2058;2008-06-13 00:00:00;-10,5;-3,6;19,8
2058;2008-06-14 00:00:00;-1,5;7,2;14,5
2058;2008-06-15 00:00:00;-5;-1,3;12,9
2058;2008-06-16 00:00:00;-7,5;-1,8;20,4
2058;2008-06-17 00:00:00;-9;-4,3;17,8
2058;2008-06-18 00:00:00;-7,5;-1,2;14,5
2058;2008-02-02 00:00:00;14,7;18,1;28,3
2058;2008-02-03 00:00:00;9;13,6;32,4
2058;2008-02-04 00:00:00;13,5;17,8;35
2058;2008-02-05 00:00:00;13,1;15,8;34,8
2058;2008-02-06 00:00:00;16,2;19,2;30,7
2058;2008-02-07 00:00:00;16,6;16,8;19
2058;2008-02-08 00:00:00;11,8;12;17,1
2058;2008-02-09 00:00:00;10,1;13,4;27
2058;2008-02-10 00:00:00;6,1;10,4;24,8
2058;2008-02-11 00:00:00;8,5;13;27,1
2058;2008-02-12 00:00:00;10;12,2;26,8
2058;2008-02-13 00:00:00;11,5;13,7;29,8
2058;2008-02-14 00:00:00;12,9;15,4;30,9
2058;2008-02-15 00:00:00;15;17,4;29,1
2058;2008-02-16 00:00:00;13,8;16,8;31,5
2058;2008-02-17 00:00:00;16,1;18,6;32,8
2058;2008-02-18 00:00:00;18,1;20,2;29
2058;2008-02-19 00:00:00;15,4;18,2;29,1
2058;2008-02-20 00:00:00;14,7;18,7;32,6
2058;2008-02-21 00:00:00;17,5;20,4;33,5
2058;2008-02-22 00:00:00;15,4;18;32,1
2058;2008-02-23 00:00:00;11;14,8;31,3
2058;2008-02-24 00:00:00;12,9;16,2;28,1
2058;2008-02-25 00:00:00;16,3;17,6;26,2
2058;2008-02-26 00:00:00;14,8;17,8;29,3
2058;2008-02-27 00:00:00;17;18,6;29,1
2058;2008-02-28 00:00:00;17,5;18,8;29,8
2058;2008-02-29 00:00:00;14,6;16,7;28,5
2058;2008-03-01 00:00:00;13;16;29,7
2058;2008-03-02 00:00:00;14,4;17,4;26,4
2058;2008-03-03 00:00:00;9;11;24,8
2058;2008-03-04 00:00:00;4,5;9,2;26,6
2058;2008-03-05 00:00:00;4,2;9,2;29,8
2058;2008-03-06 00:00:00;9,5;14,2;26,1
2058;2008-03-07 00:00:00;3,6;9,2;29,5
2058;2008-03-08 00:00:00;10,1;15,8;29,4
2058;2008-03-09 00:00:00;7,8;13,3;24,9
2058;2008-03-10 00:00:00;-3;3;23,1
2058;2008-03-11 00:00:00;2,8;6,8;25
2058;2008-03-12 00:00:00;7;10,5;29
2058;2008-03-13 00:00:00;5,9;11,2;31,3
2058;2008-03-14 00:00:00;12;14,2;28,1
2058;2008-03-15 00:00:00;12,3;15;29,8
2058;2008-03-16 00:00:00;12,1;14,8;30
2058;2008-03-17 00:00:00;10;13,2;28,3
2058;2008-03-18 00:00:00;8,6;13,4;30,1
2058;2008-03-19 00:00:00;15,6;16,8;29,3
2058;2008-03-20 00:00:00;3,1;8,8;29
2058;2008-03-21 00:00:00;6;12,8;20,7
2058;2008-03-22 00:00:00;1;6;21,1
2058;2008-03-23 00:00:00;3,6;6,1;25,2
2058;2008-03-24 00:00:00;6,4;11,4;29,5
2058;2008-03-25 00:00:00;16,1;18,2;32,8
2058;2008-03-26 00:00:00;8,5;14,6;28,1
2058;2008-03-27 00:00:00;7,8;12,4;25,7
2058;2008-03-28 00:00:00;6,5;9,5;23
2058;2008-03-29 00:00:00;2;7,7;21,7
2058;2008-03-30 00:00:00;15;17;21
2058;2008-03-31 00:00:00;7,5;12,8;26,9
2058;2008-04-01 00:00:00;9,4;13,3;24,6
2058;2008-04-02 00:00:00;-1,3;3,5;26,6
2058;2008-04-03 00:00:00;2,7;10,1;29,1
2058;2008-04-04 00:00:00;4,5;9,2;32,5
2058;2008-04-05 00:00:00;6,5;10,7;32
2058;2008-04-06 00:00:00;10,2;15;26,2
2058;2008-04-07 00:00:00;2,5;7,1;22,1
2058;2008-04-08 00:00:00;4,3;9,3;29,8
2058;2008-04-09 00:00:00;7,5;10,2;31,6
2058;2008-04-10 00:00:00;9;11,2;27,5
2058;2008-04-11 00:00:00;9;10,4;15,1
2058;2008-04-12 00:00:00;-8;-2,4;19,4
2058;2008-04-13 00:00:00;3;6,6;14,5
2058;2008-04-14 00:00:00;-11,1;-5,1;19
2058;2008-04-15 00:00:00;-5,5;-2,6;22,1
